@relation TrainingInstances_dados10k-5-5-5_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0.407407,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529762,0.142857,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.45042,0.235294,0.057143,0,0,0.587879,0.272727,0.16,0,0,0.501166,0.230769,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.6,0.2,0,0,0,0,0,0,1,1,1,1,1,0,0,0.611111,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.73441,0.631579,0.45,0,0,0,0,0,0,0,0.612727,0.272727,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.472222,0,0,1,1,1,1,1,0,0,0.455556,0.166667,0,0,0,0.588624,0.111111,0,0,0,0,0,0,0,0,0.396465,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47265,0.2,0,1,1,1,1,1,0,0,0.701587,0.333333,0.142857,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0.822222,0.625,0.4,0,0,0,0,0,0,0,0,0.285714,0.285714,0,0,0.533333,0.222222,0,1,1,1,1,1,0,0,0.460606,0.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542735,0.230769,0,0,0,0.518519,0,0,0,0,0.561111,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539683,0.285714,0.117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.822222,0.375,0.2,0,0,0,0,0,0,0,0.588889,0.333333,0,0,0,0.533333,0.166667,0,0,0,0,0,0,0,0,0.527778,0.333333,0.083333,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.575942,0.294118,0.057143,0,0,0,0,0,0,0,0.677273,0.272727,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.125,0,1,1,1,1,1,0,0,0.561905,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424242,0.090909,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.501307,0.176471,0.055556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9,0.75,0.6,0,0,0.666667,0.5,0.25,0,0,0.357143,0,0,0,0,0.416667,0.125,0,0,0,0,0,0,0,0,0.479853,0.153846,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.555672,0.176471,0,0,0,0.370629,0.181818,0,0,0,0.523737,0.083333,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,1,1,1,1,1,0,0,0.577778,0.166667,0,0,0,0.425926,0.111111,0,1,1,1,1,1,0,0,0.527778,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.617414,0.352941,0.060606,0,0,0,0,0,0,0,0.472222,0.25,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.625,0.3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.417989,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.519363,0.3,0.048781,1,1,1,1,1,0,0,0.452778,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
