@relation TrainingInstances_dados10k-15-15-3_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,1,1,1,1,1,0,0,0.611111,0.333333,0,0,0,0.693333,0.25,0.190476,0,0,0,0,0,0,0,0.344444,0.066667,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0.5,0.333333,0.76224,0.588235,0.588235,0,0,0.455882,0.117647,0,0,0,0.494444,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595238,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539683,0.285714,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.603175,0.277778,0.055556,0,0,0,0,0,0,0,0.490404,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0.25,0,1,1,1,1,1,0,0,0.746032,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5671,0.090909,0,0,0,0.5,0.25,0,0,0,0,0,0,0.5,0.333333,0.733496,0.5,0.411765,0,0,0.527778,0.25,0,0,0,0.612727,0.272727,0.153846,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9,0.625,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641234,0.142857,0,0,0,0,0,0,1,1,1,1,1,0,0,0.589744,0.32,0.047619,1,1,1,1,1,0,0,0.504545,0.090909,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.375,0.2,1,1,1,1,1,0,0,0.422619,0,0,0,0,0,0.333333,0.222222,0,0,0,0,0,0,0,0.592593,0.166667,0,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.594907,0.277778,0.052632,1,1,1,1,1,0,0,0.505556,0.25,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.922222,0.666667,0.421053,0,0,0,0,0,0.5,0.333333,0.981818,0.909091,0.88,1,1,1,1,1,1,1,1,1,1,0,0,0.983333,0.916667,0.814815,1,1,1,1,1,0.5,0.333333,0.937778,0.9,0.75,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307407,0,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.488889,0.2,0.058824,0,0,0,0,0,0,0,0.626263,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.3,1,1,1,1,1,0,0,0.611111,0.333333,0,0,0,0.459707,0.076923,0,0,0,0,0,0,0,0,0.477778,0.083333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563636,0.181818,0.076923,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.625,0.4,1,1,1,1,1,0,0,0.611111,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422619,0.125,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484848,0.090909,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.866667,0.625,0.4,1,1,1,1,1,0,0,0.539683,0.285714,0.117647,0,0,0.410256,0.076923,0,0,0,0,0,0,0,0,0.438131,0.090909,0,0,0,0.722222,0.25,0.166667,0,0,0.65,0.333333,0.222222,0,0,0.552696,0.294118,0.054054,0,0,0,0,0,0,0,0.642063,0.333333,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.502645,0.222222,0.1,0,0,0.474748,0.181818,0,0,0,0,0.333333,0,0,0,0.296296,0.083333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499038,0.1875,0,1,1,1,1,1,0.5,0.333333,0.814394,0.363636,0.230769,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.583333,0.25,0.1,1,1,1,1,1,0,0,0.458333,0.125,0.125,0,0,0,0,0,1,1,1,1,1,0,0,0.606667,0.2,0.071429,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.403704,0.133333,0,0,0,0.396465,0.083333,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766667,0.375,0.3,0,0,0,0,0,0,0,0.631746,0.285714,0.235294,0,0,0.430556,0,0,1,1,1,1,1,0,0,0.555556,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.644444,0.533333,0.411765,0,0,0,0,0,0,0,0.523737,0.083333,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.430556,0.166667,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.975,0.875,0.736842,0,0,0.965152,0.916667,0.814815,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.85,0.5,0.285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.444444,0.166667,0,0,0,0.447222,0.2,0.090909,0,0,0,0,0,0,0,0.495726,0.076923,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.617211,0.470588,0.388889,1,1,1,1,1,0,0,0.542929,0.166667,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.866667,0.5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.5925,0.375,0.352941,0,0,0.5,0,0,0,0,0,0,0,0,0,0.587879,0.272727,0,0,0,0,0,0,0.5,0.333333,0.844444,0.333333,0.285714,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.395238,0.142857,0,0,0,0.444444,0,0,1,1,1,1,1,0.5,0.333333,0.770465,0.352941,0.352941,1,1,1,1,1,0,0,0,0,0,0.5,0.333333,0.731987,0.533333,0.466667,1,1,1,1,1,0.5,0.333333,0.766667,0.416667,0.357143,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866667,0.8,0.571429,0,0,0.92,0.8,0.571429,0,0,0.911111,0.666667,0.444444,0,0,0.9,0.75,0.5,1,1,1,1,1,1,1,1,1,1,0,0,0.943137,0.777778,0.564103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.911111,0.666667,0.444444,0,0,0,0.5,0.285714,0,0,0.812917,0.8,0.695652,1,1,1,1,1,1,1,1,1,1,0,0,0.7323,0.588235,0.444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
