@relation TrainingInstances_dados100_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_soc_sec_id numeric
@attribute JACCARD_soc_sec_id numeric
@attribute JARO_soc_sec_id numeric
@attribute LEVENSHTEIN_soc_sec_id numeric
@attribute QGRAM_soc_sec_id numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.561905,0.285714,0,0,0,0.555556,0.333333,0.2,0,0,0,0,0,0,0,0.472222,0.133333,0,0,0,0.666667,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.624771,0.571429,0.451613,0,0,0,0,0,0,0,0.561111,0.25,0,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.333333,0.222222,0,0,0,0,0,0,0,0,0,0,0,0,0.518519,0.111111,0,0,0,0.511111,0.1,0,0,0,0.72,0.6,0.333333,0,0,0.292023,0.076923,0,0,0,0.7,0.25,0.166667,0.707107,0.5,0.8,0.333333,0.25,0,0,0.542735,0.230769,0,1,1,1,1,1,0,0,0.573232,0.333333,0,0,0,0.571429,0.285714,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.464286,0.142857,0,0,0,0.5,0.166667,0,0,0,0,0,0,0,0,0.408333,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.523077,0.076923,0,1,1,1,1,1,0,0,0.551515,0.181818,0.08,0,0,0.523809,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.746667,0.375,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.65,0.333333,0.222222,0,0,0.483333,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467094,0.153846,0,1,1,1,1,1,0,0,0.627273,0.181818,0.076923,0,0,0.428571,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.746667,0.375,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.455556,0.166667,0,0,0,0,0.333333,0,0,0,0.46337,0.142857,0,0,0,0,0,0,1,1,1,1,1,0,0,0.431624,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619048,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.3,1,1,1,1,1,1,1,1,1,1,0,0,0.425926,0.111111,0,0,0,0,0,0,0,0,0.5,0.2,0,0,0,0.5,0,0,0,0,0.85,0.5,0.285714,0.5,0.333333,0.749183,0.529412,0.378378,0,0,0,0,0,0,0,0.518182,0.272727,0,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0.125,0,1,1,1,1,1,1,1,1,1,1,0,0,0.595238,0.285714,0,0,0,0,0,0,0,0,0.539683,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39881,0.214286,0.0625,1,1,1,1,1,0,0,0.60404,0.272727,0,0,0,0.507937,0.285714,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.746667,0.5,0.2,1,1,1,1,1,0,0,0.453704,0.111111,0,0,0,0,0.2,0,1,1,1,1,1,0,0,0.555556,0.111111,0,0,0,0.5,0,0,1,1,1,1,1,0.5,0.333333,0.704314,0.642857,0.516129,0,0,0.544444,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.822222,0.5,0.2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557887,0.230769,0.071429,0,0,0,0,0,0,0,0.505556,0.166667,0,0,0,0.428571,0,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.941667,0.75,0.545455,0,0,0.98,0.9,0.782609,1,1,1,1,1,0,0,0.866667,0.714286,0.555556,0,0,0.941667,0.75,0.545455,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.419192,0.090909,0,0,0,0.5,0.25,0,0,0,0.65,0.333333,0.222222,0.5,0.333333,0.652991,0.466667,0.375,1,1,1,1,1,0,0,0.594444,0.25,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.825,0.5,0.3,1,1,1,1,1,0,0,0.585714,0.285714,0.117647,0,0,0.39899,0.083333,0,1,1,1,1,1,0,0,0.420977,0.103448,0,1,1,1,1,1,0,0,0,0,0,0,0,0.470635,0.133333,0,0,0,0,0,0,0,0,0.570707,0.25,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.375,0.2,0,0,0,0,0,0,0,0.633333,0.4,0.153846,0,0,0.67,0.2,0.153846,0,0,0,0,0,0,0,0.518519,0.222222,0,0,0,0.666667,0.25,0,0,0,0,0,0,0,0,0.512091,0.235294,0,0,0,0,0,0,0,0,0.413131,0.090909,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.746667,0.375,0.2,1,1,1,1,1,0,0,0.466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424242,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597222,0.25,0,0,0,0,0,0,0,0,0.644661,0.25,0,0,0,0.428571,0,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.95,0.875,0.7,0,0,0,0,0,0,0,0.425926,0.111111,0.105263,0,0,0.466667,0,0,0,0,0,0,0,0,0,0.392308,0.076923,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0.5,0.333333,0.615954,0.533333,0.4375,0,0,0,0,0,0,0,0.597042,0.166667,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.866667,0.5,0.4,0,0,0,0,0,0,0,0.539683,0.142857,0,0,0,0.486111,0.166667,0,0,0,0,0,0,0,0,0.488889,0.3,0,0,0,0.5,0,0,0,0,0.7,0.5,0.25,0,0,0.503896,0.214286,0,0,0,0.406593,0.076923,0,0,0,0.504545,0.181818,0.08,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
