@relation TrainingInstances_teste01_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_soc_sec_id numeric
@attribute JACCARD_soc_sec_id numeric
@attribute JARO_soc_sec_id numeric
@attribute LEVENSHTEIN_soc_sec_id numeric
@attribute QGRAM_soc_sec_id numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.766667,0.5,0.3,1,1,1,1,1,0,0,0.483333,0.2,0,0,0,0.422619,0,0,0,0,0,0,0,0,0,0.466667,0.125,0,0,0,0.666667,0.25,0,0,0,0.8,0.333333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.472222,0.25,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.555556,0,0,0,0,0,0,0,0,0,0.41453,0.076923,0,0,0,0.55,0.25,0.166667,0,0,0.65,0.333333,0.222222,0,0,0.51912,0.214286,0,0,0,0,0,0,0,0,0.584848,0.181818,0,0,0,0.523809,0.142857,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.361111,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309524,0.071429,0,0,0,0.666667,0.25,0,0,0,0.65,0.333333,0.222222,0,0,0.56044,0.142857,0,0,0,0.416667,0.166667,0,0,0,0.504545,0.272727,0.16,0,0,0.507937,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.822222,0.375,0.2,0,0,0,0,0,0,0,0.539683,0.142857,0,0,0,0.621212,0.272727,0.173913,1,1,1,1,1,0,0,0.523809,0.125,0,0,0,0.7,0.25,0.166667,0,0,0,0,0,0,0,0.597222,0.375,0.0625,1,1,1,1,1,0.5,0.333333,0.763636,0.272727,0.307692,0,0,0.619048,0.142857,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.472222,0.25,0.1,0,0,0,0,0,0,0,0.472222,0.166667,0,0,0,0.527778,0.25,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.416221,0.176471,0,1,1,1,1,1,0,0,0.659596,0.272727,0,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.361111,0.125,0,0,0,0.555556,0,0,0,0,0,0,0,0,0,0.57619,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531136,0.214286,0,0,0,0,0,0,0,0,0.677273,0.363636,0.076923,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.4,0,0,0.7,0.5,0.25,0,0,0.6,0.166667,0.125,0,0,0.508333,0.125,0,1,1,1,1,1,0,0,0.490741,0.111111,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.413889,0.066667,0,1,1,1,1,1,0,0,0.340909,0.083333,0,0,0,0.357143,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0,0.2,0,0,0,0.561905,0.285714,0,0,0,0,0,0,0,0,0.46645,0.142857,0,0,0,0.666667,0.25,0.166667,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.652273,0.363636,0.076923,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0.125,0,0,0,0,0,0,0,0,0.588889,0.333333,0.133333,0,0,0.411111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.166667,0,0,0.666667,0.5,0.25,0,0,0.596078,0.3,0.146341,1,1,1,1,1,0,0,0.421212,0.090909,0,0,0,0.547619,0.285714,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.8,0.5,0.4,1,1,1,1,1,0,0,0.601191,0.375,0.105263,0,0,0,0,0,0,0,0,0,0,0,0,0.384921,0.071429,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.536111,0.125,0,1,1,1,1,1,0,0,0.566667,0.3,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.822222,0.625,0.4,0,0,0,0,0,0,0,0.539683,0.285714,0,0,0,0.55,0.125,0,0,0,0,0,0,0,0,0.433333,0.3,0,0,0,0.7,0.25,0.166667,0,0,0.8,0.333333,0.25,0,0,0,0,0,0,0,0.447619,0,0,0,0,0.573232,0.166667,0.074074,0,0,0.428571,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.541667,0.125,0,1,1,1,1,1,1,1,1,1,1,0,0,0.523809,0.142857,0,1,1,1,1,1,0,0,0.643651,0.333333,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.54308,0.315789,0.052632,0,0,0,0,0,0,0,0.584848,0.181818,0,0,0,0.619048,0.285714,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.9,0.625,0.4,0,0,0.7,0.5,0.25,1,1,1,1,1,0,0,0.483333,0.2,0.153846,0,0,0,0,0,0,0,0.460317,0.142857,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.68141,0.5,0.424242,1,1,1,1,1,0,0,0.35,0.166667,0,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.375,0,1,1,1,1,1,0,0,0,0,0,0,0,0.416667,0,0,0,0,0,0,0,0,0,0.452381,0.071429,0,0,0,0.75,0.25,0.166667,0,0,0,0,0,0,0,0.478571,0.142857,0,0,0,0,0,0,0,0,0.561111,0.083333,0,0,0,0.589286,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.933333,0.833333,0.625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0.555556,0.333333,0.2,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.5,0.2,1,1,1,1,1,0,0,0.523809,0.25,0,0,0,0.511905,0,0,0,0,0,0,0,0,0,0.412698,0.071429,0,0,0,0.7,0.5,0.166667,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.588889,0.166667,0,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.98,0.9,0.782609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.425926,0.333333,0.210526,0,0,0.472222,0.125,0,1,1,1,1,1,0,0,0.595,0.25,0.117647,0,0,0.5,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0.5,0.333333,0.79697,0.545455,0.230769,0,0,0.571429,0.285714,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
