@relation TrainingInstances_dados100_31

@attribute COSINE_culture numeric
@attribute JACCARD_culture numeric
@attribute JARO_culture numeric
@attribute LEVENSHTEIN_culture numeric
@attribute QGRAM_culture numeric
@attribute COSINE_sex numeric
@attribute JACCARD_sex numeric
@attribute JARO_sex numeric
@attribute LEVENSHTEIN_sex numeric
@attribute QGRAM_sex numeric
@attribute COSINE_age numeric
@attribute JACCARD_age numeric
@attribute JARO_age numeric
@attribute LEVENSHTEIN_age numeric
@attribute QGRAM_age numeric
@attribute COSINE_date_of_birth numeric
@attribute JACCARD_date_of_birth numeric
@attribute JARO_date_of_birth numeric
@attribute LEVENSHTEIN_date_of_birth numeric
@attribute QGRAM_date_of_birth numeric
@attribute COSINE_title numeric
@attribute JACCARD_title numeric
@attribute JARO_title numeric
@attribute LEVENSHTEIN_title numeric
@attribute QGRAM_title numeric
@attribute COSINE_given_name numeric
@attribute JACCARD_given_name numeric
@attribute JARO_given_name numeric
@attribute LEVENSHTEIN_given_name numeric
@attribute QGRAM_given_name numeric
@attribute COSINE_surname numeric
@attribute JACCARD_surname numeric
@attribute JARO_surname numeric
@attribute LEVENSHTEIN_surname numeric
@attribute QGRAM_surname numeric
@attribute COSINE_state numeric
@attribute JACCARD_state numeric
@attribute JARO_state numeric
@attribute LEVENSHTEIN_state numeric
@attribute QGRAM_state numeric
@attribute COSINE_suburb numeric
@attribute JACCARD_suburb numeric
@attribute JARO_suburb numeric
@attribute LEVENSHTEIN_suburb numeric
@attribute QGRAM_suburb numeric
@attribute COSINE_postcode numeric
@attribute JACCARD_postcode numeric
@attribute JARO_postcode numeric
@attribute LEVENSHTEIN_postcode numeric
@attribute QGRAM_postcode numeric
@attribute COSINE_street_number numeric
@attribute JACCARD_street_number numeric
@attribute JARO_street_number numeric
@attribute LEVENSHTEIN_street_number numeric
@attribute QGRAM_street_number numeric
@attribute COSINE_address_1 numeric
@attribute JACCARD_address_1 numeric
@attribute JARO_address_1 numeric
@attribute LEVENSHTEIN_address_1 numeric
@attribute QGRAM_address_1 numeric
@attribute COSINE_address_2 numeric
@attribute JACCARD_address_2 numeric
@attribute JARO_address_2 numeric
@attribute LEVENSHTEIN_address_2 numeric
@attribute QGRAM_address_2 numeric
@attribute COSINE_phone_number numeric
@attribute JACCARD_phone_number numeric
@attribute JARO_phone_number numeric
@attribute LEVENSHTEIN_phone_number numeric
@attribute QGRAM_phone_number numeric
@attribute COSINE_soc_sec_id numeric
@attribute JACCARD_soc_sec_id numeric
@attribute JARO_soc_sec_id numeric
@attribute LEVENSHTEIN_soc_sec_id numeric
@attribute QGRAM_soc_sec_id numeric
@attribute COSINE_blocking_number numeric
@attribute JACCARD_blocking_number numeric
@attribute JARO_blocking_number numeric
@attribute LEVENSHTEIN_blocking_number numeric
@attribute QGRAM_blocking_number numeric
@attribute COSINE_family_role numeric
@attribute JACCARD_family_role numeric
@attribute JARO_family_role numeric
@attribute LEVENSHTEIN_family_role numeric
@attribute QGRAM_family_role numeric
@attribute resultado {nao-duplicata,duplicata}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.444444,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.707265,0.461538,0.413793,0,0,0,0,0,0,0,0,0,0,0,0,0.496825,0.266667,0.060606,1,1,1,1,1,0,0,0.598485,0.25,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.25,0.2,0,0,0.7,0.5,0.25,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511111,0.133333,0,0,0,0.666667,0.25,0,0,0,0,0,0,0.5,0.333333,0.667277,0.5,0.451613,0,0,0,0,0,0,0,0.635931,0.181818,0,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.375,0.3,0,0,0,0,0,0,0,0.615079,0.285714,0,0,0,0.533333,0.333333,0.222222,0,0,0,0,0,0,0,0.296296,0,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.627106,0.461538,0.222222,0,0,0,0,0,0,0,0.653247,0.363636,0.153846,0,0,0.571429,0.142857,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.388889,0.166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494048,0.214286,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.565826,0.411765,0.4,1,1,1,1,1,0,0,0.505556,0.25,0.076923,0,0,0.357143,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0.491667,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0.333333,0.655429,0.5,0.4,0,0,0,0,0,0,0,0.674675,0.272727,0.076923,0,0,0.619048,0.285714,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.447619,0.142857,0,0,0,0.511905,0.125,0,0,0,0,0,0,0,0,0.456349,0.214286,0.066667,0,0,0,0,0,0,0,0,0,0,0,0,0.422222,0.2,0.058824,0,0,0,0,0,0,0,0.587879,0.181818,0,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.555556,0.166667,0,0,0,0.611111,0.111111,0,0,0,0,0,0,0,0,0.424784,0.071429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581355,0.235294,0.057143,1,1,1,1,1,0,0,0.533333,0.25,0,0,0,0.630952,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.4,0,0,0,0,0,0,0,0.464286,0.142857,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.524786,0.133333,0,0,0,0.527778,0.25,0,0,0,0.421212,0.090909,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.72,0.5,0.4,1,1,1,1,1,0,0,0.895238,0.625,0.315789,0,0,0.472222,0.166667,0,1,1,1,1,1,0,0,0.587302,0.333333,0.2,0,0,0.666667,0.25,0,0,0,0.85,0.5,0.285714,0,0,0.568452,0.071429,0,0,0,0.358886,0.217391,0,0,0,0.573232,0.25,0,0,0,0.507937,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.778333,0.375,0.3,1,1,1,1,1,0,0,0.436508,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.736027,0.454545,0.25,0,0,0.666667,0,0,0,0,0.65,0.333333,0.222222,0.5,0.333333,0.77619,0.5,0.375,0,0,0,0,0,0,0,0.542929,0.166667,0.074074,0,0,0.523809,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,1,1,1,1,1,0,0,0.483333,0,0,0,0,0.65,0.333333,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580174,0.235294,0.055556,1,1,1,1,1,0,0,0.584848,0.363636,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.733333,0.375,0.2,0,0,0.7,0.5,0.25,0,0,0.455556,0.166667,0,0,0,0,0.2,0.166667,0,0,0,0,0,0,0,0.405303,0.090909,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.555347,0.315789,0,1,1,1,1,1,0,0,0.504545,0.181818,0,0,0,0.523809,0.142857,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.6,0.333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.844444,0.625,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.588889,0.333333,0,1,1,1,1,1,0,0,0.594048,0.285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509596,0.2,0,1,1,1,1,1,0,0,0.440657,0.083333,0,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.766667,0.5,0.3,1,1,1,1,1,0,0,0.588889,0.166667,0,0,0,0.441667,0,0,0,0,0,0,0,0,0,0.518519,0,0,0,0,0.5,0.25,0,0,0,0.7,0.5,0.25,0,0,0.574812,0.105263,0.054054,0,0,0.473016,0.066667,0,0,0,0.69228,0.25,0,0,0,0.630952,0.428571,0.222222,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,0,0,0,0,0,0,0,0.542857,0.285714,0.142857,0,0,0,0,0,1,1,1,1,1,0,0,0.425926,0.111111,0,0,0,0.85,0.5,0.166667,0,0,0,0,0,0,0,0.627679,0.25,0.058824,0,0,0,0,0,0,0,0.693813,0.333333,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.472222,0.125,0,1,1,1,1,1,0,0,0,0,0,0,0,0.455556,0,0,0,0,0,0,0,0,0,0.472222,0.166667,0,0,0,0.733333,0.5,0.333333,0,0,0,0.333333,0.25,0,0,0.518207,0.058824,0,1,1,1,1,1,0,0,0.484848,0.090909,0,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.166667,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0.527778,0.25,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0.586309,0.3125,0.058824,1,1,1,1,1,0,0,0.484848,0.272727,0,0,0,0.428571,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.5,0.3,0,0,0.7,0.5,0.25,0,0,0.583333,0.125,0,0,0,0.422222,0.1,0,0,0,0,0,0,0,0,0.484127,0.166667,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333333,0.648759,0.571429,0.451613,1,1,1,1,1,0,0,0.504545,0.181818,0,0,0,0.523809,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.375,0.3,1,1,1,1,1,0,0,0.64,0.4,0.285714,0,0,0.428571,0.142857,0,0,0,0,0.333333,0,0,0,0.461111,0.133333,0,0,0,0,0,0,0,0,0.666667,0.5,0.25,0,0,0.764642,0.375,0.181818,0,0,0,0,0,0,0,0.570707,0.333333,0.074074,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733333,0.375,0.3,1,1,1,1,1,0,0,0.561905,0.142857,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0.495098,0.058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462963,0.111111,0,1,1,1,1,1,0,0,0.516667,0.166667,0,0,0,0.523809,0.142857,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.5,0.166667,0,0,0,0.477778,0.1,0,1,1,1,1,1,0,0,0.555556,0.333333,0.25,0,0,0.666667,0.5,0.166667,0,0,0,0,0,0.5,0.333333,0.715909,0.5625,0.5,1,1,1,1,1,0,0,0.644661,0.333333,0,0,0,0.667857,0.285714,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583333,0.125,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.441667,0,0,0,0,0,0,0,0,0,0.5,0.166667,0,0,0,0.55,0.25,0.166667,0,0,0.611111,0.333333,0.222222,0,0,0.634174,0.117647,0,0,0,0,0,0,0,0,0.696104,0.272727,0.076923,0,0,0.619048,0.285714,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.404762,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59446,0.176471,0,1,1,1,1,1,0,0,0.565657,0.166667,0,0,0,0.619048,0.285714,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0.5,0.2,1,1,1,1,1,0,0,0.587302,0.333333,0.1,0,0,0.361111,0,0,1,1,1,1,1,0,0,0.557071,0.083333,0,0,0,0.55,0.25,0.166667,0,0,0,0,0,0,0,0.65084,0.294118,0.057143,0,0,0,0,0,0,0,0.576263,0.272727,0,0,0,0.507937,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.472222,0.25,0.1,0,0,0,0,0,0,0,0.425926,0.111111,0,0,0,0.366667,0.2,0,1,1,1,1,1,0,0,0.544444,0.066667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.486111,0.125,0,0,0,0,0,0,0,0,0.573232,0.25,0.074074,0,0,0.523809,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0.844444,0.625,0.3,0,0,0,0,0,0,0,0.453704,0.111111,0,0,0,0.466667,0,0,0,0,0,0,0,0,0,0.373016,0.142857,0,0,0,0.5,0,0,0,0,0.85,0.5,0.285714,0,0,0.582112,0.285714,0,0,0,0,0,0,0,0,0.494444,0.25,0,0,0,0.571429,0.285714,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0.555556,0.333333,0,1,1,1,1,1,1,1,1,1,1,0,0,0.9,0.75,0.5,0,0,0,0,0,0,0,0.483333,0.2,0.153846,0,0,0.420635,0.222222,0.1,1,1,1,1,1,0,0,0.405303,0,0,0,0,0.5,0.25,0,0,0,0.85,0.5,0.285714,0.5,0.333333,0.778388,0.642857,0.580645,1,1,1,1,1,0,0,0.584848,0.272727,0,0,0,0.667857,0.428571,0.111111,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.666667,0.375,0.2,1,1,1,1,1,0,0,0.555556,0.166667,0,0,0,0.351852,0.222222,0,0,0,0,0,0,0,0,0.561905,0.285714,0.125,0,0,0.883333,0.75,0.5,0,0,0,0,0,0,0,0.529915,0.153846,0.066667,0,0,0,0,0,0.5,0.333333,0.841667,0.416667,0.357143,0,0,0.619048,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.561905,0.285714,0.125,0,0,0.455556,0,0,1,1,1,1,1,0,0,0.479798,0.272727,0.095238,0,0,0.5,0,0,1,1,1,1,1,0.5,0.333333,0.667277,0.571429,0.451613,1,1,1,1,1,0.5,0.333333,0.841667,0.416667,0.285714,0,0,0.357143,0.142857,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0.8,0.375,0.2,0,0,0,0,0,0,0,0.357143,0,0,0,0,0.523809,0.142857,0,0,0,0,0,0,0,0,0.611111,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476389,0.1875,0.0625,0,0,0,0,0,0,0,0.612727,0.181818,0.076923,0,0,0.428571,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0,0,0,0,0,0,0.333333,0.222222,0,0,0,0,0,0,0,0.64,0.2,0.181818,0,0,0.666667,0.25,0.166667,0,0,0,0,0,0,0,0.520833,0.25,0.055556,1,1,1,1,1,0,0,0.482323,0.083333,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0.5,0.2,1,1,1,1,1,0,0,0.464286,0,0,0,0,0.64,0.4,0.142857,0,0,0,0,0,0,0,0.447222,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549214,0.263158,0,0,0,0,0,0,0,0,0.652273,0.272727,0.076923,0,0,0.523809,0,0,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.25,0.2,1,1,1,1,1,0,0,0.472222,0.166667,0.142857,0,0,0.633333,0.2,0,1,1,1,1,1,0,0,0.54,0.2,0.1,0,0,0.7,0.25,0.166667,0,0,0,0,0,0,0,0.49596,0.2,0,0,0,0,0,0,0.5,0.333333,0.799811,0.363636,0.230769,0,0,0.657143,0.142857,0.111111,1,1,1,1,1,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0.85,0.625,0.5,0,0,0,0,0,0,0,0.466667,0,0,0,0,0.441667,0.125,0,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1875,0,1,1,1,1,1,0,0,0.688889,0.333333,0.142857,0,0,0.507937,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.513889,0.25,0,0,0,0.455556,0,0,0,0,0,0,0,0,0,0.581818,0.181818,0.166667,0,0,0.7,0.25,0.166667,0,0,0,0.333333,0.25,0,0,0.478758,0.235294,0.121212,0,0,0,0,0,0,0,0.587879,0.363636,0,0,0,0.523809,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0.25,0,0,0,0.52,0.2,0.142857,0,0,0,0,0,0,0,0.486111,0.25,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0.5,0.333333,0.716035,0.5625,0.457143,1,1,1,1,1,0,0,0.659596,0.272727,0.16,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.5,0.25,0,0,0.825,0.5,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.547222,0.25,0,0,0,0,0,0,0,0,0.306349,0.133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585664,0.307692,0.071429,0,0,0,0,0,0,0,0.584848,0.181818,0.08,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,nao-duplicata
